time,volume,price,change
1514655623,0.2109,12960.00051683,4e-08
1514655624,0.0,12960.00051683,0.0
1514655625,0.0,12960.00051683,0.0
1514655626,0.447,12970.0,0.00077157
1514655627,0.0,12970.0,0.0
1514655628,0.2,12965.69535401,-0.00033189
1514655629,0.0,12965.69535401,0.0
1514655630,0.38428447,12978.74763963,0.00100668
1514655631,0.2,12953.8999,-0.00191449
1514655632,1.0067604,12979.58438163,0.00198276
1514655633,0.0,12979.58438163,0.0
1514655634,0.2,12960.0145,-0.00150774
1514655635,0.0,12960.0145,0.0
1514655636,0.2,12960.5998,4.516e-05
1514655637,0.0,12960.5998,0.0
1514655638,0.01161291,12970.34,0.00075152
1514655639,0.2,12970.33,-7.7e-07
1514655640,0.0,12970.33,0.0
1514655641,0.0,12970.33,0.0
1514655642,0.02386132,12970.33,0.0
1514655643,0.0,12970.33,0.0
1514655644,0.2,12970.33,0.0
1514655645,0.0,12970.33,0.0
1514655646,0.0,12970.33,0.0
1514655647,0.23460802,12962.32252011,-0.00061737
1514655648,0.0,12962.32252011,0.0
1514655649,4.3978,12975.79618584,0.00103945
1514655650,0.2,12960.00389649,-0.00121706
1514655651,0.0,12960.00389649,0.0
1514655652,0.0,12960.00389649,0.0
1514655653,0.2,12960.0,-3e-07
1514655654,0.11383808,12969.99,0.00077083
1514655655,0.0,12969.99,0.0
1514655656,0.2,12960.0,-0.00077024
1514655657,0.0509,12960.0,0.0
1514655658,0.0,12960.0,0.0
1514655659,0.20161401,12960.00008005,1e-08
1514655660,0.0,12960.00008005,0.0
1514655661,0.20007696,12960.00000385,-1e-08
1514655662,0.19626843,12960.01,7.7e-07
1514655663,0.0,12960.01,0.0
1514655664,0.0,12960.01,0.0
1514655665,0.0,12960.01,0.0
1514655666,1.7021,12960.00882498,-9e-08
