time,volume,price,change
1515440775,0.0,15100.0,0.0
1515440776,0.13229149,15100.0,-0.0
1515440777,0.0,15100.0,0.0
1515440778,0.0,15100.0,0.0
1515440779,0.06,15100.0,0.0
1515440780,0.0,15100.0,0.0
1515440781,0.25733,15100.0,0.0
1515440782,0.01,15100.0,-0.0
1515440783,2.2323567,15099.99993351,-0.0
1515440784,0.05684067,15100.0,0.0
1515440785,0.01,15100.0,0.0
1515440786,0.00232095,15099.99,-6.6e-07
1515440787,0.05306188,15100.0,6.6e-07
1515440788,0.00332698,15100.0,0.0
1515440789,0.01,15100.0,0.0
1515440790,0.0,15100.0,0.0
1515440791,0.0,15100.0,0.0
1515440792,0.01,15100.0,0.0
1515440793,0.006606,15100.0,-0.0
1515440794,0.0,15100.0,0.0
1515440795,0.0,15100.0,0.0
1515440796,0.0,15100.0,0.0
1515440797,0.0,15100.0,0.0
1515440798,0.1429,15099.99,-6.6e-07
1515440799,0.0,15099.99,0.0
1515440800,0.15606001,15100.0,6.6e-07
1515440801,0.0,15100.0,0.0
1515440802,0.0,15100.0,0.0
1515440803,0.0,15100.0,0.0
1515440804,0.0,15100.0,0.0
1515440805,0.0,15100.0,0.0
1515440806,0.0,15100.0,0.0
1515440807,0.0,15100.0,0.0
1515440808,0.000664,15099.99,-6.6e-07
1515440809,0.033725,15100.0,6.6e-07
1515440810,0.0,15100.0,0.0
1515440811,0.0,15100.0,0.0
1515440812,0.06,15100.0,0.0
1515440813,0.06421429,15100.0,-0.0
1515440814,0.0,15100.0,0.0
1515440815,0.04088718,15100.0,0.0
1515440816,0.0,15100.0,0.0
1515440817,0.0,15100.0,0.0
1515440818,0.01069434,15099.99,-6.6e-07
1515440819,0.0,15099.99,0.0
1515440820,0.0,15099.99,0.0
1515440821,0.0,15099.99,0.0
1515440822,0.5035,15099.99,-0.0
1515440823,0.0,15099.99,0.0
1515440824,0.06193,15100.0,6.6e-07
1515440825,0.0,15100.0,0.0
1515440826,0.0,15100.0,0.0
1515440827,0.0,15100.0,0.0
1515440828,0.0,15100.0,0.0
1515440829,0.0,15100.0,0.0
1515440830,0.00202143,15100.0,0.0
1515440831,0.0,15100.0,0.0
1515440832,1.98180046,15100.0,0.0
1515440833,0.0,15100.0,0.0
1515440834,0.13212003,15100.0,0.0
1515440835,0.04,15100.0,0.0
1515440836,0.0,15100.0,0.0
1515440837,0.0,15100.0,0.0
1515440838,0.000664,15099.99,-6.6e-07
